0.00.243.503 W srv  llama_server: -----------------
0.00.243.510 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.511 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.511 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.511 W srv  llama_server: -----------------
0.00.256.723 I srv    load_model: loading model 'C:/code/covenant-agent/baselines/qwen/models/qwen3.5-0.8b-s4-q8-fixed.gguf'
0.02.212.005 I cmn          init: llama threadpool init, n_threads = 12
0.02.283.106 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.296.728 I srv  llama_server: model loaded
0.02.296.734 I srv  llama_server: listening on http://127.0.0.1:8079
0.05.831.463 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.01.361.808 I slot      release: id  3 | task 1030 | stop processing: n_tokens = 1544, truncated = 0
1.01.526.409 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.508
1.01.527.241 I slot launch_slot_: id  3 | task 1064 | processing task, is_child = 0
1.03.096.946 I slot print_timing: id  3 | task 1064 | prompt eval time =     965.41 ms /  1515 tokens (    0.64 ms per token,  1569.28 tokens per second)
1.03.096.962 I slot print_timing: id  3 | task 1064 |        eval time =     604.22 ms /    32 tokens (   19.49 ms per token,    51.31 tokens per second)
1.03.096.965 I slot print_timing: id  3 | task 1064 |       total time =    1569.63 ms /  1547 tokens
1.03.096.967 I slot print_timing: id  3 | task 1064 |    graphs reused =        892
1.03.097.166 I slot      release: id  3 | task 1064 | stop processing: n_tokens = 1546, truncated = 0
1.03.204.203 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.508
1.03.205.393 I slot launch_slot_: id  3 | task 1099 | processing task, is_child = 0
1.04.739.131 I slot print_timing: id  3 | task 1099 | prompt eval time =     971.80 ms /  1514 tokens (    0.64 ms per token,  1557.93 tokens per second)
1.04.739.141 I slot print_timing: id  3 | task 1099 |        eval time =     561.87 ms /    24 tokens (   24.43 ms per token,    40.93 tokens per second)
1.04.739.143 I slot print_timing: id  3 | task 1099 |       total time =    1533.67 ms /  1538 tokens
1.04.739.145 I slot print_timing: id  3 | task 1099 |    graphs reused =        913
1.04.739.304 I slot      release: id  3 | task 1099 | stop processing: n_tokens = 1537, truncated = 0
1.04.869.953 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.511
1.04.870.809 I slot launch_slot_: id  3 | task 1126 | processing task, is_child = 0
1.06.226.998 I slot print_timing: id  3 | task 1126 | prompt eval time =     938.86 ms /  1513 tokens (    0.62 ms per token,  1611.53 tokens per second)
1.06.227.017 I slot print_timing: id  3 | task 1126 |        eval time =     417.26 ms /    22 tokens (   19.87 ms per token,    50.33 tokens per second)
1.06.227.020 I slot print_timing: id  3 | task 1126 |       total time =    1356.12 ms /  1535 tokens
1.06.227.022 I slot print_timing: id  3 | task 1126 |    graphs reused =        933
1.06.227.245 I slot      release: id  3 | task 1126 | stop processing: n_tokens = 1534, truncated = 0
1.06.374.505 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.512
1.06.375.300 I slot launch_slot_: id  3 | task 1151 | processing task, is_child = 0
1.07.873.341 I slot print_timing: id  3 | task 1151 | prompt eval time =     931.26 ms /  1516 tokens (    0.61 ms per token,  1627.90 tokens per second)
1.07.873.355 I slot print_timing: id  3 | task 1151 |        eval time =     566.72 ms /    24 tokens (   24.64 ms per token,    40.58 tokens per second)
1.07.873.358 I slot print_timing: id  3 | task 1151 |       total time =    1497.98 ms /  1540 tokens
1.07.873.360 I slot print_timing: id  3 | task 1151 |    graphs reused =        954
1.07.873.540 I slot      release: id  3 | task 1151 | stop processing: n_tokens = 1539, truncated = 0
1.08.008.271 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.510
1.08.009.105 I slot launch_slot_: id  3 | task 1178 | processing task, is_child = 0
1.09.518.763 I slot print_timing: id  3 | task 1178 | prompt eval time =     924.48 ms /  1514 tokens (    0.61 ms per token,  1637.68 tokens per second)
1.09.518.773 I slot print_timing: id  3 | task 1178 |        eval time =     585.12 ms /    31 tokens (   19.50 ms per token,    51.27 tokens per second)
1.09.518.775 I slot print_timing: id  3 | task 1178 |       total time =    1509.60 ms /  1545 tokens
1.09.518.776 I slot print_timing: id  3 | task 1178 |    graphs reused =        982
1.09.518.955 I slot      release: id  3 | task 1178 | stop processing: n_tokens = 1544, truncated = 0
1.09.631.115 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.508
1.09.631.866 I slot launch_slot_: id  3 | task 1212 | processing task, is_child = 0
1.11.127.583 I slot print_timing: id  3 | task 1212 | prompt eval time =     931.36 ms /  1512 tokens (    0.62 ms per token,  1623.43 tokens per second)
1.11.127.598 I slot print_timing: id  3 | task 1212 |        eval time =     564.29 ms /    24 tokens (   24.53 ms per token,    40.76 tokens per second)
1.11.127.600 I slot print_timing: id  3 | task 1212 |       total time =    1495.65 ms /  1536 tokens
1.11.127.602 I slot print_timing: id  3 | task 1212 |    graphs reused =       1004
1.11.127.778 I slot      release: id  3 | task 1212 | stop processing: n_tokens = 1535, truncated = 0
1.11.304.319 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.511
1.11.305.309 I slot launch_slot_: id  3 | task 1239 | processing task, is_child = 0
1.12.832.899 I slot print_timing: id  3 | task 1239 | prompt eval time =     937.67 ms /  1514 tokens (    0.62 ms per token,  1614.63 tokens per second)
1.12.832.918 I slot print_timing: id  3 | task 1239 |        eval time =     589.84 ms /    32 tokens (   19.03 ms per token,    52.56 tokens per second)
1.12.832.920 I slot print_timing: id  3 | task 1239 |       total time =    1527.51 ms /  1546 tokens
1.12.832.922 I slot print_timing: id  3 | task 1239 |    graphs reused =       1033
1.12.833.111 I slot      release: id  3 | task 1239 | stop processing: n_tokens = 1545, truncated = 0
1.12.977.575 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.507
1.12.978.288 I slot launch_slot_: id  3 | task 1274 | processing task, is_child = 0
1.14.562.797 I slot print_timing: id  3 | task 1274 | prompt eval time =     946.29 ms /  1512 tokens (    0.63 ms per token,  1597.81 tokens per second)
1.14.562.854 I slot print_timing: id  3 | task 1274 |        eval time =     638.17 ms /    32 tokens (   20.59 ms per token,    48.58 tokens per second)
1.14.562.859 I slot print_timing: id  3 | task 1274 |       total time =    1584.46 ms /  1544 tokens
1.14.562.862 I slot print_timing: id  3 | task 1274 |    graphs reused =       1062
1.14.563.086 I slot      release: id  3 | task 1274 | stop processing: n_tokens = 1543, truncated = 0
1.14.667.451 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.508
1.14.668.101 I slot launch_slot_: id  3 | task 1309 | processing task, is_child = 0
1.16.213.146 I slot print_timing: id  3 | task 1309 | prompt eval time =     961.87 ms /  1514 tokens (    0.64 ms per token,  1574.02 tokens per second)
1.16.213.166 I slot print_timing: id  3 | task 1309 |        eval time =     583.12 ms /    24 tokens (   25.35 ms per token,    39.44 tokens per second)
1.16.213.169 I slot print_timing: id  3 | task 1309 |       total time =    1544.99 ms /  1538 tokens
1.16.213.170 I slot print_timing: id  3 | task 1309 |    graphs reused =       1083
1.16.213.325 I slot      release: id  3 | task 1309 | stop processing: n_tokens = 1537, truncated = 0
1.16.363.975 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.510
1.16.364.961 I slot launch_slot_: id  3 | task 1336 | processing task, is_child = 0
1.17.978.253 I slot print_timing: id  3 | task 1336 | prompt eval time =     978.38 ms /  1514 tokens (    0.65 ms per token,  1547.45 tokens per second)
1.17.978.270 I slot print_timing: id  3 | task 1336 |        eval time =     634.83 ms /    34 tokens (   19.24 ms per token,    51.98 tokens per second)
1.17.978.273 I slot print_timing: id  3 | task 1336 |       total time =    1613.21 ms /  1548 tokens
1.17.978.275 I slot print_timing: id  3 | task 1336 |    graphs reused =       1114
1.17.978.467 I slot      release: id  3 | task 1336 | stop processing: n_tokens = 1547, truncated = 0
1.18.083.920 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.507
1.18.085.037 I slot launch_slot_: id  3 | task 1373 | processing task, is_child = 0
1.19.976.902 I slot print_timing: id  3 | task 1373 | prompt eval time =     925.16 ms /  1512 tokens (    0.61 ms per token,  1634.31 tokens per second)
1.19.976.911 I slot print_timing: id  3 | task 1373 |        eval time =     966.63 ms /    32 tokens (   31.18 ms per token,    32.07 tokens per second)
1.19.976.912 I slot print_timing: id  3 | task 1373 |       total time =    1891.80 ms /  1544 tokens
1.19.976.913 I slot print_timing: id  3 | task 1373 |    graphs reused =       1143
1.19.977.195 I slot      release: id  3 | task 1373 | stop processing: n_tokens = 1543, truncated = 0
1.20.110.330 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.508
1.20.111.338 I slot launch_slot_: id  3 | task 1408 | processing task, is_child = 0
1.21.626.146 I slot print_timing: id  3 | task 1408 | prompt eval time =     939.13 ms /  1512 tokens (    0.62 ms per token,  1610.00 tokens per second)
1.21.626.162 I slot print_timing: id  3 | task 1408 |        eval time =     575.61 ms /    24 tokens (   25.03 ms per token,    39.96 tokens per second)
1.21.626.165 I slot print_timing: id  3 | task 1408 |       total time =    1514.74 ms /  1536 tokens
1.21.626.167 I slot print_timing: id  3 | task 1408 |    graphs reused =       1165
1.21.626.378 I slot      release: id  3 | task 1408 | stop processing: n_tokens = 1535, truncated = 0
1.21.728.804 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.511
1.21.729.894 I slot launch_slot_: id  3 | task 1435 | processing task, is_child = 0
1.23.351.841 I slot print_timing: id  3 | task 1435 | prompt eval time =     917.93 ms /  1513 tokens (    0.61 ms per token,  1648.27 tokens per second)
1.23.351.853 I slot print_timing: id  3 | task 1435 |        eval time =     703.95 ms /    32 tokens (   22.71 ms per token,    44.04 tokens per second)
1.23.351.854 I slot print_timing: id  3 | task 1435 |       total time =    1621.88 ms /  1545 tokens
1.23.351.856 I slot print_timing: id  3 | task 1435 |    graphs reused =       1194
1.23.352.031 I slot      release: id  3 | task 1435 | stop processing: n_tokens = 1544, truncated = 0
1.23.482.966 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.508
1.23.483.879 I slot launch_slot_: id  3 | task 1470 | processing task, is_child = 0
1.24.598.065 I slot print_timing: id  3 | task 1470 | prompt eval time =     944.90 ms /  1512 tokens (    0.62 ms per token,  1600.16 tokens per second)
1.24.598.084 I slot print_timing: id  3 | task 1470 |        eval time =     169.22 ms /    11 tokens (   16.92 ms per token,    59.10 tokens per second)
1.24.598.087 I slot print_timing: id  3 | task 1470 |       total time =    1114.12 ms /  1523 tokens
1.24.598.089 I slot print_timing: id  3 | task 1470 |    graphs reused =       1203
1.24.598.270 I slot      release: id  3 | task 1470 | stop processing: n_tokens = 1522, truncated = 0
1.24.721.653 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.515 (> 0.100 thold), f_keep = 0.515
1.24.722.511 I slot launch_slot_: id  3 | task 1484 | processing task, is_child = 0
1.26.357.528 I slot print_timing: id  3 | task 1484 | prompt eval time =    1025.46 ms /  1523 tokens (    0.67 ms per token,  1485.19 tokens per second)
1.26.357.541 I slot print_timing: id  3 | task 1484 |        eval time =     609.49 ms /    32 tokens (   19.66 ms per token,    50.86 tokens per second)
1.26.357.543 I slot print_timing: id  3 | task 1484 |       total time =    1634.95 ms /  1555 tokens
1.26.357.544 I slot print_timing: id  3 | task 1484 |    graphs reused =       1232
1.26.357.709 I slot      release: id  3 | task 1484 | stop processing: n_tokens = 1554, truncated = 0
1.26.465.537 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.505
1.26.466.373 I slot launch_slot_: id  3 | task 1519 | processing task, is_child = 0
1.27.696.600 I slot print_timing: id  3 | task 1519 | prompt eval time =     940.58 ms /  1514 tokens (    0.62 ms per token,  1609.65 tokens per second)
1.27.696.610 I slot print_timing: id  3 | task 1519 |        eval time =     289.59 ms /    11 tokens (   28.96 ms per token,    34.53 tokens per second)
1.27.696.612 I slot print_timing: id  3 | task 1519 |       total time =    1230.17 ms /  1525 tokens
1.27.696.614 I slot print_timing: id  3 | task 1519 |    graphs reused =       1241
1.27.696.784 I slot      release: id  3 | task 1519 | stop processing: n_tokens = 1524, truncated = 0
1.27.806.830 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.515 (> 0.100 thold), f_keep = 0.515
1.27.807.670 I slot launch_slot_: id  3 | task 1533 | processing task, is_child = 0
1.29.186.488 I slot print_timing: id  3 | task 1533 | prompt eval time =     946.33 ms /  1525 tokens (    0.62 ms per token,  1611.49 tokens per second)
1.29.186.507 I slot print_timing: id  3 | task 1533 |        eval time =     432.42 ms /    22 tokens (   20.59 ms per token,    48.56 tokens per second)
1.29.186.510 I slot print_timing: id  3 | task 1533 |       total time =    1378.75 ms /  1547 tokens
1.29.186.512 I slot print_timing: id  3 | task 1533 |    graphs reused =       1260
1.29.186.694 I slot      release: id  3 | task 1533 | stop processing: n_tokens = 1546, truncated = 0
1.29.315.896 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.508
1.29.317.003 I slot launch_slot_: id  3 | task 1558 | processing task, is_child = 0
1.31.189.412 I slot print_timing: id  3 | task 1558 | prompt eval time =     952.44 ms /  1514 tokens (    0.63 ms per token,  1589.61 tokens per second)
1.31.189.423 I slot print_timing: id  3 | task 1558 |        eval time =     919.91 ms /    31 tokens (   30.66 ms per token,    32.61 tokens per second)
1.31.189.424 I slot print_timing: id  3 | task 1558 |       total time =    1872.35 ms /  1545 tokens
1.31.189.426 I slot print_timing: id  3 | task 1558 |    graphs reused =       1288
1.31.189.583 I slot      release: id  3 | task 1558 | stop processing: n_tokens = 1544, truncated = 0
1.31.321.836 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.508
1.31.322.537 I slot launch_slot_: id  3 | task 1592 | processing task, is_child = 0
1.32.804.651 I slot print_timing: id  3 | task 1592 | prompt eval time =     932.87 ms /  1515 tokens (    0.62 ms per token,  1624.02 tokens per second)
1.32.804.668 I slot print_timing: id  3 | task 1592 |        eval time =     549.19 ms /    29 tokens (   19.61 ms per token,    50.98 tokens per second)
1.32.804.672 I slot print_timing: id  3 | task 1592 |       total time =    1482.06 ms /  1544 tokens
1.32.804.673 I slot print_timing: id  3 | task 1592 |    graphs reused =       1314
1.32.804.870 I slot      release: id  3 | task 1592 | stop processing: n_tokens = 1543, truncated = 0
1.32.948.931 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.509
1.32.949.751 I slot launch_slot_: id  3 | task 1624 | processing task, is_child = 0
1.34.450.475 I slot print_timing: id  3 | task 1624 | prompt eval time =     935.88 ms /  1516 tokens (    0.62 ms per token,  1619.87 tokens per second)
1.34.450.489 I slot print_timing: id  3 | task 1624 |        eval time =     564.78 ms /    23 tokens (   25.67 ms per token,    38.95 tokens per second)
1.34.450.491 I slot print_timing: id  3 | task 1624 |       total time =    1500.66 ms /  1539 tokens
1.34.450.492 I slot print_timing: id  3 | task 1624 |    graphs reused =       1334
1.34.450.667 I slot      release: id  3 | task 1624 | stop processing: n_tokens = 1538, truncated = 0
1.34.577.237 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.518 (> 0.100 thold), f_keep = 0.510
1.34.578.080 I slot launch_slot_: id  3 | task 1650 | processing task, is_child = 0
1.36.384.381 I slot print_timing: id  3 | task 1650 | prompt eval time =     940.06 ms /  1515 tokens (    0.62 ms per token,  1611.61 tokens per second)
1.36.384.390 I slot print_timing: id  3 | task 1650 |        eval time =     866.19 ms /    32 tokens (   27.94 ms per token,    35.79 tokens per second)
